,# edges,setting,accuracy,running time
185,400,min-degree-U,0.6816816816816816,4.234306573867798
186,800,min-degree-R,0.5720720720720721,4.583284616470337
187,800,min-degree-U,0.6771771771771772,4.547009706497192
188,1000,min-degree-R,0.581081081081081,3.143521547317505
189,1000,min-degree-U,0.6786786786786787,5.908214569091797
190,100,saliency-R,0.7162162162162162,3.5960893630981445
191,100,saliency-U,0.6816816816816816,8.364174842834473
192,200,saliency-R,0.7057057057057057,3.5203685760498047
193,200,saliency-U,0.6816816816816816,5.683715105056763
194,400,saliency-R,0.7162162162162162,3.007864236831665
195,400,saliency-U,0.6816816816816816,4.250114679336548
196,800,saliency-R,0.7192192192192193,3.690216302871704
197,800,saliency-U,0.6816816816816816,7.265207290649414
198,1000,saliency-R,0.7162162162162162,3.554429769515991
199,1000,saliency-U,0.6816816816816816,4.7803027629852295
200,100,random-R,0.7147147147147147,3.7018299102783203
201,100,random-U,0.6771771771771772,4.547171354293823
202,200,random-R,0.7072072072072072,3.515515089035034
203,200,random-U,0.6771771771771772,6.762655735015869
204,400,random-R,0.6771771771771772,2.924313545227051
205,400,random-U,0.6756756756756757,7.63895583152771
206,800,random-R,0.6696696696696697,3.803429365158081
207,800,random-U,0.6771771771771772,5.564176797866821
208,1000,random-R,0.6471471471471472,3.6920831203460693
209,1000,random-U,0.6771771771771772,5.9609105587005615
210,100,max-degree-R,0.7207207207207207,4.0081658363342285
211,100,max-degree-U,0.6816816816816816,6.504894495010376
212,200,max-degree-R,0.7117117117117117,3.6067099571228027
213,200,max-degree-U,0.6756756756756757,6.870048522949219
214,400,max-degree-R,0.7087087087087087,3.70434308052063
215,400,max-degree-U,0.6696696696696697,7.963865280151367
216,800,max-degree-R,0.7072072072072072,3.5175228118896484
217,800,max-degree-U,0.6696696696696697,4.00675368309021
218,1000,max-degree-R,0.6951951951951952,3.517720937728882
219,1000,max-degree-U,0.6696696696696697,5.892135143280029
220,100,min-degree-R,0.6831831831831832,3.487616539001465
221,100,min-degree-U,0.6816816816816816,5.180326461791992
222,200,min-degree-R,0.6786786786786787,4.039390563964844
223,200,min-degree-U,0.6801801801801802,4.17813515663147
224,400,min-degree-R,0.6336336336336337,4.229986906051636
225,400,min-degree-U,0.6816816816816816,5.076969861984253
226,800,min-degree-R,0.5945945945945946,4.062098741531372
227,800,min-degree-U,0.6771771771771772,6.815116882324219
228,1000,min-degree-R,0.5525525525525525,3.655024528503418
229,1000,min-degree-U,0.6786786786786787,6.523722410202026
230,100,saliency-R,0.7177177177177178,2.8298559188842773
231,100,saliency-U,0.6816816816816816,5.868940830230713
232,200,saliency-R,0.7222222222222222,3.417232036590576
233,200,saliency-U,0.6816816816816816,6.00927734375
234,400,saliency-R,0.7222222222222222,3.749329090118408
235,400,saliency-U,0.6816816816816816,4.9138758182525635
236,800,saliency-R,0.7162162162162162,3.6964340209960938
237,800,saliency-U,0.6816816816816816,3.9315550327301025
238,1000,saliency-R,0.7207207207207207,3.860044479370117
239,1000,saliency-U,0.6816816816816816,5.700525283813477
240,100,random-R,0.7132132132132132,3.624861240386963
241,100,random-U,0.6831831831831832,8.343193054199219
242,200,random-R,0.7132132132132132,3.5159988403320312
243,200,random-U,0.6831831831831832,5.898951292037964
244,400,random-R,0.6741741741741741,2.94663143157959
245,400,random-U,0.6801801801801802,5.405681848526001
246,800,random-R,0.6771771771771772,3.3196053504943848
247,800,random-U,0.6771771771771772,5.622131109237671
248,1000,random-R,0.6651651651651652,3.6875555515289307
249,1000,random-U,0.6741741741741741,4.306322336196899
250,100,max-degree-R,0.7087087087087087,2.8140692710876465
251,100,max-degree-U,0.6816816816816816,3.903972864151001
252,200,max-degree-R,0.7177177177177178,3.183786630630493
253,200,max-degree-U,0.6771771771771772,8.287596464157104
254,400,max-degree-R,0.7117117117117117,3.617713212966919
255,400,max-degree-U,0.6696696696696697,7.162595510482788
256,800,max-degree-R,0.7072072072072072,4.102009296417236
257,800,max-degree-U,0.6696696696696697,5.491225242614746
258,1000,max-degree-R,0.6816816816816816,3.706951141357422
259,1000,max-degree-U,0.6696696696696697,6.369290113449097
260,100,min-degree-R,0.7072072072072072,2.4905669689178467
261,100,min-degree-U,0.6816816816816816,4.4461588859558105
262,200,min-degree-R,0.6861861861861862,3.610539436340332
263,200,min-degree-U,0.6801801801801802,4.674591064453125
264,400,min-degree-R,0.6516516516516516,3.832799196243286
265,400,min-degree-U,0.6816816816816816,6.870133638381958
266,800,min-degree-R,0.5825825825825826,3.265817880630493
267,800,min-degree-U,0.6771771771771772,5.228008985519409
268,1000,min-degree-R,0.5765765765765766,3.896000385284424
269,1000,min-degree-U,0.6786786786786787,4.253918409347534
270,100,saliency-R,0.7207207207207207,3.3800289630889893
271,100,saliency-U,0.6816816816816816,5.654013156890869
272,200,saliency-R,0.7147147147147147,3.4755642414093018
273,200,saliency-U,0.6816816816816816,7.828571557998657
274,400,saliency-R,0.7267267267267268,2.8697903156280518
275,400,saliency-U,0.6816816816816816,3.6813480854034424
276,800,saliency-R,0.7162162162162162,3.5711498260498047
277,800,saliency-U,0.6816816816816816,5.023481607437134
278,1000,saliency-R,0.7207207207207207,4.085372447967529
279,1000,saliency-U,0.6816816816816816,4.551800966262817
280,100,random-R,0.7147147147147147,3.609714984893799
281,100,random-U,0.6786786786786787,4.817201614379883
282,200,random-R,0.7057057057057057,3.15283465385437
283,200,random-U,0.6741741741741741,6.1883933544158936
284,400,random-R,0.6876876876876877,3.0741963386535645
285,400,random-U,0.6711711711711712,4.885165691375732
286,800,random-R,0.6636636636636637,3.937863349914551
287,800,random-U,0.6756756756756757,8.03903865814209
288,1000,random-R,0.6336336336336337,3.8479998111724854
289,1000,random-U,0.6726726726726727,6.019842147827148
290,100,max-degree-R,0.7117117117117117,3.6398189067840576
291,100,max-degree-U,0.6816816816816816,5.854804992675781
292,200,max-degree-R,0.6966966966966966,3.3652381896972656
293,200,max-degree-U,0.6756756756756757,6.415748834609985
294,400,max-degree-R,0.6966966966966966,3.7230823040008545
295,400,max-degree-U,0.6696696696696697,9.169880151748657
296,800,max-degree-R,0.6846846846846847,2.8803069591522217
297,800,max-degree-U,0.6696696696696697,6.210693120956421
298,1000,max-degree-R,0.6876876876876877,3.788250207901001
299,1000,max-degree-U,0.6696696696696697,6.008286476135254
300,100,min-degree-R,0.7057057057057057,3.581935405731201
301,100,min-degree-U,0.6816816816816816,5.576752185821533
302,200,min-degree-R,0.6681681681681682,3.661285638809204
303,200,min-degree-U,0.6801801801801802,4.522677659988403
304,400,min-degree-R,0.6381381381381381,4.555168390274048
305,400,min-degree-U,0.6816816816816816,6.357576370239258
306,800,min-degree-R,0.6006006006006006,3.4833099842071533
307,800,min-degree-U,0.6771771771771772,5.825776815414429
308,1000,min-degree-R,0.5495495495495496,4.877666234970093
309,1000,min-degree-U,0.6786786786786787,6.853081703186035
310,100,saliency-R,0.7162162162162162,2.95560884475708
311,100,saliency-U,0.6816816816816816,4.4645936489105225
312,200,saliency-R,0.7192192192192193,3.9421234130859375
313,200,saliency-U,0.6816816816816816,5.827730417251587
314,400,saliency-R,0.7147147147147147,3.8598692417144775
315,400,saliency-U,0.6816816816816816,5.283195734024048
316,800,saliency-R,0.7222222222222222,3.8926711082458496
317,800,saliency-U,0.6816816816816816,4.603237867355347
318,1000,saliency-R,0.7147147147147147,2.8763978481292725
319,1000,saliency-U,0.6816816816816816,6.34204888343811
320,100,random-R,0.7177177177177178,3.5866527557373047
321,100,random-U,0.6831831831831832,3.5436713695526123
322,200,random-R,0.6906906906906907,3.5844674110412598
323,200,random-U,0.6861861861861862,3.7621419429779053
324,400,random-R,0.6816816816816816,2.517758846282959
325,400,random-U,0.6846846846846847,6.113812208175659
326,800,random-R,0.6666666666666666,3.5406839847564697
327,800,random-U,0.6681681681681682,5.656661033630371
328,1000,random-R,0.6516516516516516,3.462053060531616
329,1000,random-U,0.6681681681681682,6.665893316268921
330,100,max-degree-R,0.7057057057057057,3.593916893005371
331,100,max-degree-U,0.6816816816816816,7.216014385223389
332,200,max-degree-R,0.7087087087087087,3.5084228515625
333,200,max-degree-U,0.6756756756756757,7.317381143569946
334,400,max-degree-R,0.6861861861861862,3.7894206047058105
335,400,max-degree-U,0.6696696696696697,11.539782762527466
336,800,max-degree-R,0.6996996996996997,4.245732545852661
337,800,max-degree-U,0.6696696696696697,4.124054193496704
338,1000,max-degree-R,0.6876876876876877,3.435293436050415
339,1000,max-degree-U,0.6696696696696697,5.983350038528442
340,100,min-degree-R,0.6966966966966966,3.517850875854492
341,100,min-degree-U,0.6816816816816816,7.7635498046875
342,200,min-degree-R,0.6786786786786787,3.9075779914855957
343,200,min-degree-U,0.6801801801801802,5.106099605560303
344,400,min-degree-R,0.6606606606606606,4.254046440124512
345,400,min-degree-U,0.6816816816816816,6.986941814422607
346,800,min-degree-R,0.575075075075075,4.320338487625122
347,800,min-degree-U,0.6771771771771772,6.385582685470581
348,1000,min-degree-R,0.5570570570570571,3.028599739074707
349,1000,min-degree-U,0.6786786786786787,5.9452903270721436
350,100,saliency-R,0.7057057057057057,3.518831968307495
351,100,saliency-U,0.6816816816816816,5.087662220001221
352,200,saliency-R,0.7192192192192193,3.8176567554473877
353,200,saliency-U,0.6816816816816816,4.486765146255493
354,400,saliency-R,0.7132132132132132,3.805133104324341
355,400,saliency-U,0.6816816816816816,7.596703052520752
356,800,saliency-R,0.7222222222222222,3.6318764686584473
357,800,saliency-U,0.6816816816816816,4.703564882278442
358,1000,saliency-R,0.7132132132132132,3.970942258834839
359,1000,saliency-U,0.6816816816816816,5.190857410430908
360,100,random-R,0.7102102102102102,3.8220598697662354
361,100,random-U,0.6786786786786787,3.802870988845825
362,200,random-R,0.7072072072072072,3.8346140384674072
363,200,random-U,0.6801801801801802,6.061391830444336
364,400,random-R,0.6996996996996997,3.4704091548919678
365,400,random-U,0.6816816816816816,5.307792663574219
366,800,random-R,0.6771771771771772,3.8076040744781494
367,800,random-U,0.6861861861861862,6.282520771026611
368,1000,random-R,0.6666666666666666,3.8141918182373047
369,1000,random-U,0.6876876876876877,6.1833860874176025
370,100,max-degree-R,0.7177177177177178,3.5678250789642334
371,100,max-degree-U,0.6816816816816816,5.458500146865845
372,200,max-degree-R,0.7027027027027027,3.5825750827789307
373,200,max-degree-U,0.6756756756756757,5.102652072906494
374,400,max-degree-R,0.6771771771771772,3.1525425910949707
375,400,max-degree-U,0.6696696696696697,6.195839166641235
376,800,max-degree-R,0.6936936936936937,3.8464555740356445
377,800,max-degree-U,0.6696696696696697,4.699275493621826
378,1000,max-degree-R,0.6816816816816816,3.063828706741333
379,1000,max-degree-U,0.6696696696696697,5.35436487197876
380,100,min-degree-R,0.6951951951951952,3.400125503540039
381,100,min-degree-U,0.6816816816816816,4.354130268096924
382,200,min-degree-R,0.6816816816816816,3.81657075881958
383,200,min-degree-U,0.6801801801801802,4.2277891635894775
384,400,min-degree-R,0.6441441441441441,4.092445373535156
385,400,min-degree-U,0.6816816816816816,5.692103385925293
386,800,min-degree-R,0.5765765765765766,4.721574068069458
387,800,min-degree-U,0.6771771771771772,5.149846076965332
388,1000,min-degree-R,0.5720720720720721,4.138973951339722
389,1000,min-degree-U,0.6786786786786787,3.9536869525909424
390,100,saliency-R,0.7207207207207207,3.5563769340515137
391,100,saliency-U,0.6816816816816816,3.2648837566375732
392,200,saliency-R,0.7042042042042042,3.490734100341797
393,200,saliency-U,0.6816816816816816,6.537511110305786
394,400,saliency-R,0.7012012012012012,3.799639940261841
395,400,saliency-U,0.6816816816816816,4.604339122772217
396,800,saliency-R,0.7177177177177178,3.620213747024536
397,800,saliency-U,0.6816816816816816,5.561108589172363
398,1000,saliency-R,0.7027027027027027,3.5633764266967773
399,1000,saliency-U,0.6816816816816816,4.851647853851318
