,# edges,setting,Accuracy
348,1800,max-degree-R,0.7988929889298892
349,2000,max-degree-R,0.7915129151291513
350,200,max-degree-U,0.8265682656826568
351,400,max-degree-U,0.8247232472324724
352,600,max-degree-U,0.8228782287822878
353,800,max-degree-U,0.8228782287822878
354,1000,max-degree-U,0.8210332103321033
355,1200,max-degree-U,0.8173431734317343
356,1400,max-degree-U,0.8136531365313653
357,1600,max-degree-U,0.8118081180811808
358,1800,max-degree-U,0.8118081180811808
359,2000,max-degree-U,0.8118081180811808
360,200,min-degree-R,0.8191881918819188
361,400,min-degree-R,0.8081180811808119
362,600,min-degree-R,0.7952029520295203
363,800,min-degree-R,0.7970479704797048
364,1000,min-degree-R,0.7896678966789668
365,1200,min-degree-R,0.7841328413284133
366,1400,min-degree-R,0.7859778597785978
367,1600,min-degree-R,0.7804428044280443
368,1800,min-degree-R,0.7896678966789668
369,2000,min-degree-R,0.7656826568265682
370,200,min-degree-U,0.8247232472324724
371,400,min-degree-U,0.8247232472324724
372,600,min-degree-U,0.8173431734317343
373,800,min-degree-U,0.8210332103321033
374,1000,min-degree-U,0.8154981549815498
375,1200,min-degree-U,0.8118081180811808
376,1400,min-degree-U,0.8099630996309963
377,1600,min-degree-U,0.8099630996309963
378,1800,min-degree-U,0.8099630996309963
379,2000,min-degree-U,0.8062730627306273
380,200,saliency-R,0.8339483394833949
381,400,saliency-R,0.8357933579335793
382,600,saliency-R,0.8339483394833949
383,800,saliency-R,0.8284132841328413
384,1000,saliency-R,0.8284132841328413
385,1200,saliency-R,0.8247232472324724
386,1400,saliency-R,0.8284132841328413
387,1600,saliency-R,0.8210332103321033
388,1800,saliency-R,0.8247232472324724
389,2000,saliency-R,0.8265682656826568
390,200,saliency-U,0.8284132841328413
391,400,saliency-U,0.8284132841328413
392,600,saliency-U,0.8284132841328413
393,800,saliency-U,0.8284132841328413
394,1000,saliency-U,0.8284132841328413
395,1200,saliency-U,0.8284132841328413
396,1400,saliency-U,0.8284132841328413
397,1600,saliency-U,0.8284132841328413
398,1800,saliency-U,0.8284132841328413
399,2000,saliency-U,0.8284132841328413
400,200,random-R,0.8247232472324724
401,400,random-R,0.8228782287822878
402,600,random-R,0.8228782287822878
403,800,random-R,0.8136531365313653
