,# edges,partition,running time,accuracy,f1,# shards
218,2000,blpa,63.17921543121338,0.6512915129151291,0.5995500062274516,20
219,2000,bekm,62.28537893295288,0.4225092250922509,0.376550260337147,20
220,200,blpa,58.84685182571411,0.6808118081180812,0.6347751902673535,19
221,200,bekm,60.62210869789124,0.4225092250922509,0.3748665147370831,20
222,400,blpa,61.12252640724182,0.6420664206642066,0.5856078905404122,20
223,400,bekm,61.4403395652771,0.4022140221402214,0.364238434340268,20
224,600,blpa,61.11681532859802,0.6365313653136532,0.5799518799352273,20
225,600,bekm,59.4815399646759,0.4114391143911439,0.3639369495656125,20
226,800,blpa,61.01631665229797,0.6568265682656826,0.6060267085511306,20
227,800,bekm,57.49928092956543,0.4132841328413284,0.3608387457614748,20
228,1000,blpa,60.19865894317627,0.6457564575645757,0.5938337725156606,20
229,1000,bekm,59.7288818359375,0.4243542435424354,0.3716591558236882,20
230,1200,blpa,60.75822734832764,0.6476014760147601,0.589793622037076,20
231,1200,bekm,61.38924098014832,0.3985239852398524,0.3477217440589043,20
232,1400,blpa,61.54364657402039,0.6457564575645757,0.5922016068406445,20
233,1400,bekm,60.4247796535492,0.4243542435424354,0.3707194354532616,20
234,1600,blpa,61.78239631652832,0.6457564575645757,0.5970248277223406,20
235,1600,bekm,59.08584189414978,0.4225092250922509,0.3661352999813821,20
236,1800,blpa,61.199108600616455,0.6494464944649446,0.5990613245437845,20
237,1800,bekm,59.480825424194336,0.4040590405904059,0.3526100659792622,20
238,2000,blpa,61.2019567489624,0.6476014760147601,0.5930706572166624,20
239,2000,bekm,59.84022521972656,0.4225092250922509,0.3729951223593698,20
240,200,blpa,58.96773838996887,0.6623616236162362,0.6084915353176031,20
241,200,bekm,58.798022508621216,0.4188191881918819,0.3743902230007318,20
242,400,blpa,58.961509227752686,0.6512915129151291,0.5984211234851051,20
243,400,bekm,58.918267488479614,0.4280442804428044,0.372813494416259,20
244,600,blpa,60.40360474586487,0.6476014760147601,0.5977175221230889,20
245,600,bekm,60.59071493148804,0.4188191881918819,0.3719483772983759,20
246,800,blpa,61.60989165306091,0.6383763837638377,0.5898685469119035,20
247,800,bekm,55.8708815574646,0.4188191881918819,0.3668095171177966,20
248,1000,blpa,61.08250451087952,0.6420664206642066,0.5907689954304695,20
249,1000,bekm,59.06694340705872,0.4298892988929889,0.3834682875396675,20
250,1200,blpa,60.156792402267456,0.6383763837638377,0.570175468042546,20
251,1200,bekm,58.87807321548462,0.4114391143911439,0.3652047900047119,20
252,1400,blpa,61.44300484657288,0.6531365313653137,0.6019527550737916,20
253,1400,bekm,59.57495045661926,0.4151291512915129,0.3695704540735093,20
254,1600,blpa,60.14522981643677,0.6549815498154982,0.6052420514259728,20
255,1600,bekm,57.64675235748291,0.4225092250922509,0.3742888111458952,20
256,1800,blpa,60.06513285636902,0.6494464944649446,0.5914116829898888,20
257,1800,bekm,60.67493343353272,0.4003690036900369,0.357987382170698,20
258,2000,blpa,64.6341118812561,0.6309963099630996,0.5690980139566039,20
259,2000,bekm,62.65199017524719,0.4280442804428044,0.3844680695143058,20
260,200,blpa,54.36030101776123,0.6752767527675276,0.6287369772921262,17
261,200,bekm,59.16025066375733,0.4169741697416974,0.3609657192582817,20
262,400,blpa,57.075451135635376,0.6678966789667896,0.6143949185663479,18
263,400,bekm,61.09222054481506,0.4169741697416974,0.3585807363190246,20
264,600,blpa,58.56716060638428,0.6605166051660517,0.6165285153107246,19
265,600,bekm,59.15098190307617,0.4188191881918819,0.3723498126613585,20
266,800,blpa,62.92912840843201,0.6605166051660517,0.6064669153206687,20
267,800,bekm,66.57321238517761,0.4151291512915129,0.3641010789618861,20
268,1000,blpa,67.60294938087463,0.6328413284132841,0.581731101507116,20
269,1000,bekm,68.41605496406555,0.4261992619926199,0.3812777343173772,20
270,1200,blpa,68.49598789215088,0.6254612546125461,0.5763681253356544,20
271,1200,bekm,65.80322360992432,0.4243542435424354,0.3757729556981277,20
272,1400,blpa,66.82042241096497,0.6494464944649446,0.6016217867880158,20
273,1400,bekm,65.90007257461548,0.4095940959409594,0.3706785633932375,20
274,1600,blpa,64.5545482635498,0.6494464944649446,0.5897358651951415,20
275,1600,bekm,66.09124088287354,0.4206642066420664,0.3729051362850079,20
276,1800,blpa,66.63333463668823,0.6512915129151291,0.6029685964172894,20
277,1800,bekm,66.05197978019714,0.4188191881918819,0.3683386123177264,20
278,2000,blpa,65.6727659702301,0.6623616236162362,0.610658414325432,20
279,2000,bekm,66.64736342430115,0.4151291512915129,0.3738003625842183,20
280,200,blpa,60.950143814086914,0.6568265682656826,0.6016254549867995,19
281,200,bekm,67.39872288703918,0.4335793357933579,0.3806828612956488,20
282,400,blpa,70.54292249679565,0.6383763837638377,0.5883031098108048,20
283,400,bekm,61.693711042404175,0.4261992619926199,0.3739069111980709,20
284,600,blpa,67.17047142982483,0.6586715867158671,0.6068453025973316,20
285,600,bekm,64.34836769104004,0.3966789667896679,0.3581849544802634,20
286,800,blpa,69.76129531860352,0.6383763837638377,0.5841730047912128,20
287,800,bekm,64.66544008255005,0.4169741697416974,0.3593703432886665,20
288,1000,blpa,65.27000880241394,0.6365313653136532,0.5818614165518118,20
289,1000,bekm,66.05885601043701,0.4188191881918819,0.3758369290284184,20
290,1200,blpa,66.67015314102173,0.6476014760147601,0.595826080997217,20
291,1200,bekm,67.07378101348877,0.4188191881918819,0.3750361126289897,20
292,1400,blpa,66.7744140625,0.6568265682656826,0.6049749374696839,20
293,1400,bekm,64.65459489822388,0.4391143911439114,0.3955043937799148,20
294,1600,blpa,67.24658250808716,0.6439114391143912,0.5894563524219346,20
295,1600,bekm,65.86222100257874,0.4280442804428044,0.3776279138602237,20
296,1800,blpa,68.29340267181396,0.6476014760147601,0.5954919342087698,20
297,1800,bekm,67.70802974700928,0.4243542435424354,0.3818052486067209,20
298,2000,blpa,71.69935584068298,0.6605166051660517,0.6104842160737033,20
299,2000,bekm,69.93232417106628,0.4317343173431734,0.3845615739201793,20
300,200,blpa,53.898048639297485,0.7084870848708487,0.663959482866482,16
301,200,bekm,69.60946154594421,0.4114391143911439,0.3551155486052736,20
302,400,blpa,66.7677252292633,0.6439114391143912,0.5863963420556791,20
303,400,bekm,63.20706486701965,0.4151291512915129,0.3673853093518874,20
304,600,blpa,68.80828022956848,0.6476014760147601,0.5934879028372284,20
305,600,bekm,64.8589277267456,0.4298892988929889,0.3802870310498282,20
306,800,blpa,67.49453330039978,0.6476014760147601,0.5976200055165047,20
307,800,bekm,59.7329695224762,0.4151291512915129,0.367836191834642,20
308,1000,blpa,65.70008063316345,0.6586715867158671,0.6046475328934285,20
309,1000,bekm,62.78057289123535,0.4077490774907749,0.3645580087941321,20
310,1200,blpa,68.38920998573303,0.6420664206642066,0.5855548778801513,20
311,1200,bekm,67.25637602806091,0.4225092250922509,0.3757839728468098,20
312,1400,blpa,68.3457179069519,0.6439114391143912,0.5960967451656151,20
313,1400,bekm,67.72248458862305,0.4077490774907749,0.3639810641716264,20
314,1600,blpa,73.0526602268219,0.6439114391143912,0.5847207967676615,20
315,1600,bekm,67.58087801933289,0.4151291512915129,0.3613236529846723,20
316,1800,blpa,72.52583360671997,0.6531365313653137,0.6007816684396807,20
317,1800,bekm,65.43588161468506,0.4114391143911439,0.3680232358085493,20
318,2000,blpa,71.94117283821106,0.6531365313653137,0.6035552384141016,20
319,2000,bekm,64.9974296092987,0.4077490774907749,0.3591300754555419,20
