,# edges,partition,running time,accuracy,f1,# shards,setting
68,1000,blpa,75.97283029556274,0.5830258302583026,0.5043634194750678,20,BLPA
69,1000,bekm,74.72761845588684,0.3819188191881918,0.3449279418102363,20,BEKM
80,200,blpa,76.77440762519836,0.584870848708487,0.503971588945389,20,BLPA
81,200,bekm,69.01385593414307,0.3874538745387454,0.3212770205972787,18,BEKM
82,400,blpa,74.41816258430481,0.5682656826568265,0.485443670661062,20,BLPA
83,400,bekm,72.7103021144867,0.3634686346863469,0.317746474273023,20,BEKM
86,800,blpa,72.8339011669159,0.5553505535055351,0.4816142637588128,20,BLPA
87,800,bekm,76.42082595825195,0.3763837638376384,0.3280717284446477,20,BEKM
88,1000,blpa,74.13519191741943,0.566420664206642,0.4956879316316481,20,BLPA
89,1000,bekm,76.03748536109924,0.3487084870848708,0.3049190932295554,20,BEKM
100,200,blpa,68.72919654846191,0.5867158671586716,0.5033487181156354,19,BLPA
101,200,bekm,70.66877102851868,0.3653136531365313,0.3089000298632373,20,BEKM
102,400,blpa,70.99057626724243,0.5553505535055351,0.4809242159175713,20,BLPA
103,400,bekm,72.97000503540039,0.3653136531365313,0.3203403971739894,20,BEKM
106,800,blpa,73.71238827705383,0.5682656826568265,0.484473076035023,20,BLPA
107,800,bekm,74.9443895816803,0.3726937269372694,0.3314628135203977,20,BEKM
108,1000,blpa,74.5588743686676,0.5756457564575646,0.4912006260610083,20,BLPA
109,1000,bekm,73.61945295333862,0.3708487084870848,0.3119575367417443,20,BEKM
120,200,blpa,61.96683096885681,0.6033210332103321,0.5297630594142436,17,BLPA
121,200,bekm,73.32400965690613,0.3856088560885609,0.3360206436485789,20,BEKM
122,400,blpa,72.16958165168762,0.5977859778597786,0.5258662831754202,19,BLPA
123,400,bekm,76.23334336280823,0.3745387453874538,0.3338982587746287,20,BEKM
126,800,blpa,73.80851578712463,0.577490774907749,0.5030658143176108,20,BLPA
127,800,bekm,73.90727710723877,0.3745387453874538,0.3286062412770996,20,BEKM
128,1000,blpa,74.84918236732483,0.5701107011070111,0.496565808411995,20,BLPA
129,1000,bekm,76.76168537139893,0.3745387453874538,0.3316481675237011,20,BEKM
140,200,blpa,71.20496129989624,0.5811808118081181,0.4992942432210909,20,BLPA
141,200,bekm,73.70949459075928,0.3708487084870848,0.3176775361270068,20,BEKM
142,400,blpa,71.05745768547058,0.5867158671586716,0.5180597362593394,20,BLPA
143,400,bekm,72.89944505691528,0.3634686346863469,0.3241152354231104,20,BEKM
146,800,blpa,72.24833917617798,0.5811808118081181,0.5182121443267607,20,BLPA
147,800,bekm,73.0252513885498,0.3560885608856088,0.3197609147983232,20,BEKM
148,1000,blpa,70.91328382492065,0.5682656826568265,0.4913932663943343,20,BLPA
149,1000,bekm,75.48336982727051,0.3837638376383764,0.3318279767878533,20,BEKM
160,200,blpa,72.76074981689453,0.5645756457564576,0.4752812380464676,20,BLPA
161,200,bekm,68.56964802742004,0.3597785977859778,0.314622283504231,19,BEKM
162,400,blpa,73.0501298904419,0.5719557195571956,0.4907346580675883,20,BLPA
163,400,bekm,72.52645993232727,0.3690036900369003,0.32502921015955,20,BEKM
166,800,blpa,74.05201458930969,0.5682656826568265,0.4912254193636909,20,BLPA
167,800,bekm,71.35573673248291,0.3745387453874538,0.333222171537937,20,BEKM
168,1000,blpa,72.87449193000793,0.5608856088560885,0.4827389419894669,20,BLPA
169,1000,bekm,70.53509855270386,0.3819188191881918,0.3425371913724606,20,BEKM
180,200,blpa,61.11466193199158,0.5977859778597786,0.5385881528733304,17,BLPA
181,200,bekm,72.32359337806702,0.3597785977859778,0.3028969271583597,20,BEKM
182,400,blpa,73.74077653884888,0.5738007380073801,0.5019624151802544,20,BLPA
183,400,bekm,71.97778582572937,0.3800738007380074,0.3404213581200789,20,BEKM
186,800,blpa,73.79008197784424,0.5830258302583026,0.5093421368693621,20,BLPA
