,# edges,setting,Accuracy
314,1000,saliency-U,0.8154981549815498
315,1200,saliency-U,0.8154981549815498
316,1400,saliency-U,0.8154981549815498
317,1600,saliency-U,0.8154981549815498
318,1800,saliency-U,0.8154981549815498
319,2000,saliency-U,0.8154981549815498
320,200,random-R,0.8247232472324724
321,400,random-R,0.8044280442804428
322,600,random-R,0.8007380073800738
323,800,random-R,0.8154981549815498
324,1000,random-R,0.7822878228782287
325,1200,random-R,0.7915129151291513
326,1400,random-R,0.7601476014760148
327,1600,random-R,0.7878228782287823
328,1800,random-R,0.7675276752767528
329,2000,random-R,0.7804428044280443
330,200,random-U,0.8154981549815498
331,400,random-U,0.8154981549815498
332,600,random-U,0.8136531365313653
333,800,random-U,0.8118081180811808
334,1000,random-U,0.8099630996309963
335,1200,random-U,0.8099630996309963
336,1400,random-U,0.8062730627306273
337,1600,random-U,0.8044280442804428
338,1800,random-U,0.8062730627306273
339,2000,random-U,0.8099630996309963
340,200,max-degree-R,0.8357933579335793
341,400,max-degree-R,0.8210332103321033
342,600,max-degree-R,0.8247232472324724
343,800,max-degree-R,0.8044280442804428
344,1000,max-degree-R,0.8210332103321033
345,1200,max-degree-R,0.8284132841328413
346,1400,max-degree-R,0.8099630996309963
347,1600,max-degree-R,0.7933579335793358
348,1800,max-degree-R,0.8007380073800738
349,2000,max-degree-R,0.8025830258302583
350,200,max-degree-U,0.8154981549815498
351,400,max-degree-U,0.8118081180811808
352,600,max-degree-U,0.8118081180811808
353,800,max-degree-U,0.8099630996309963
354,1000,max-degree-U,0.8136531365313653
355,1200,max-degree-U,0.8154981549815498
356,1400,max-degree-U,0.8099630996309963
357,1600,max-degree-U,0.8099630996309963
358,1800,max-degree-U,0.8118081180811808
359,2000,max-degree-U,0.8099630996309963
360,200,min-degree-R,0.8173431734317343
361,400,min-degree-R,0.7952029520295203
362,600,min-degree-R,0.7767527675276753
363,800,min-degree-R,0.7878228782287823
364,1000,min-degree-R,0.7712177121771218
