,# edges,setting,Accuracy
219,2000,min-degree-U,0.8560885608856088
220,200,saliency-R,0.8671586715867159
221,400,saliency-R,0.8708487084870848
222,600,saliency-R,0.8634686346863468
223,800,saliency-R,0.8708487084870848
224,1000,saliency-R,0.8671586715867159
225,1200,saliency-R,0.8690036900369004
226,1400,saliency-R,0.8690036900369004
227,1600,saliency-R,0.8726937269372693
228,1800,saliency-R,0.8708487084870848
229,2000,saliency-R,0.8671586715867159
230,200,saliency-U,0.8690036900369004
231,400,saliency-U,0.8690036900369004
232,600,saliency-U,0.8690036900369004
233,800,saliency-U,0.8708487084870848
234,1000,saliency-U,0.8690036900369004
235,1200,saliency-U,0.8708487084870848
236,1400,saliency-U,0.8690036900369004
237,1600,saliency-U,0.8690036900369004
238,1800,saliency-U,0.8690036900369004
239,2000,saliency-U,0.8690036900369004
240,200,random-R,0.8616236162361623
241,400,random-R,0.8634686346863468
242,600,random-R,0.8653136531365314
243,800,random-R,0.8542435424354243
244,1000,random-R,0.8597785977859779
245,1200,random-R,0.8560885608856088
246,1400,random-R,0.8450184501845018
247,1600,random-R,0.8413284132841329
248,1800,random-R,0.8431734317343174
249,2000,random-R,0.8579335793357934
250,200,random-U,0.8542435424354243
251,400,random-U,0.8542435424354243
252,600,random-U,0.8523985239852399
253,800,random-U,0.8523985239852399
254,1000,random-U,0.8505535055350554
255,1200,random-U,0.8505535055350554
256,1400,random-U,0.8487084870848709
257,1600,random-U,0.8468634686346863
258,1800,random-U,0.8505535055350554
259,2000,random-U,0.8505535055350554
260,200,max-degree-R,0.8690036900369004
261,400,max-degree-R,0.8597785977859779
262,600,max-degree-R,0.8634686346863468
263,800,max-degree-R,0.8616236162361623
264,1000,max-degree-R,0.8579335793357934
265,1200,max-degree-R,0.8671586715867159
266,1400,max-degree-R,0.8634686346863468
267,1600,max-degree-R,0.8653136531365314
268,1800,max-degree-R,0.8690036900369004
269,2000,max-degree-R,0.8542435424354243
270,200,max-degree-U,0.8579335793357934
271,400,max-degree-U,0.8505535055350554
