,# edges,setting,Accuracy
717,1600,saliency-U,0.7516778523489933
718,1800,saliency-U,0.7550335570469798
719,2000,saliency-U,0.7516778523489933
720,200,random-R,0.7416107382550335
721,400,random-R,0.761744966442953
722,600,random-R,0.7516778523489933
723,800,random-R,0.7583892617449665
724,1000,random-R,0.7583892617449665
725,1200,random-R,0.7550335570469798
726,1400,random-R,0.761744966442953
727,1600,random-R,0.7583892617449665
728,1800,random-R,0.761744966442953
729,2000,random-R,0.7718120805369127
730,200,random-U,0.7751677852348994
731,400,random-U,0.7751677852348994
732,600,random-U,0.7785234899328859
733,800,random-U,0.7785234899328859
734,1000,random-U,0.7751677852348994
735,1200,random-U,0.7684563758389261
736,1400,random-U,0.7684563758389261
737,1600,random-U,0.7684563758389261
738,1800,random-U,0.7651006711409396
739,2000,random-U,0.7651006711409396
740,200,max-degree-R,0.7483221476510067
741,400,max-degree-R,0.7684563758389261
742,600,max-degree-R,0.7483221476510067
743,800,max-degree-R,0.7516778523489933
744,1000,max-degree-R,0.7550335570469798
745,1200,max-degree-R,0.761744966442953
746,1400,max-degree-R,0.7583892617449665
747,1600,max-degree-R,0.7516778523489933
748,1800,max-degree-R,0.7550335570469798
749,2000,max-degree-R,0.7416107382550335
750,200,max-degree-U,0.7684563758389261
751,400,max-degree-U,0.7550335570469798
752,600,max-degree-U,0.7583892617449665
753,800,max-degree-U,0.7583892617449665
754,1000,max-degree-U,0.7583892617449665
755,1200,max-degree-U,0.7449664429530202
756,1400,max-degree-U,0.7516778523489933
757,1600,max-degree-U,0.7449664429530202
758,1800,max-degree-U,0.7483221476510067
759,2000,max-degree-U,0.7483221476510067
760,200,min-degree-R,0.7651006711409396
761,400,min-degree-R,0.761744966442953
762,600,min-degree-R,0.7449664429530202
763,800,min-degree-R,0.761744966442953
764,1000,min-degree-R,0.7550335570469798
765,1200,min-degree-R,0.761744966442953
766,1400,min-degree-R,0.738255033557047
767,1600,min-degree-R,0.738255033557047
768,1800,min-degree-R,0.7281879194630873
769,2000,min-degree-R,0.7281879194630873
770,200,min-degree-U,0.7718120805369127
771,400,min-degree-U,0.7785234899328859
772,600,min-degree-U,0.7684563758389261
773,800,min-degree-U,0.7751677852348994
774,1000,min-degree-U,0.7718120805369127
775,1200,min-degree-U,0.7651006711409396
776,1400,min-degree-U,0.7550335570469798
777,1600,min-degree-U,0.7550335570469798
778,1800,min-degree-U,0.7516778523489933
779,2000,min-degree-U,0.7550335570469798
780,200,saliency-R,0.7483221476510067
781,400,saliency-R,0.7550335570469798
782,600,saliency-R,0.7550335570469798
783,800,saliency-R,0.7684563758389261
784,1000,saliency-R,0.7684563758389261
785,1200,saliency-R,0.7684563758389261
786,1400,saliency-R,0.7550335570469798
787,1600,saliency-R,0.7684563758389261
788,1800,saliency-R,0.7583892617449665
789,2000,saliency-R,0.7449664429530202
790,200,saliency-U,0.7651006711409396
791,400,saliency-U,0.7684563758389261
792,600,saliency-U,0.7651006711409396
793,800,saliency-U,0.7684563758389261
794,1000,saliency-U,0.7651006711409396
795,1200,saliency-U,0.7651006711409396
796,1400,saliency-U,0.7684563758389261
797,1600,saliency-U,0.7651006711409396
798,1800,saliency-U,0.7651006711409396
799,2000,saliency-U,0.7651006711409396
