,# edges,setting,Accuracy
220,200,saliency-R,0.7672672672672672
221,400,saliency-R,0.7612612612612613
222,600,saliency-R,0.7732732732732732
223,800,saliency-R,0.7717717717717718
224,1000,saliency-R,0.7642642642642643
225,1200,saliency-R,0.7627627627627628
226,1400,saliency-R,0.7612612612612613
227,1600,saliency-R,0.7702702702702703
228,1800,saliency-R,0.7567567567567568
229,2000,saliency-R,0.7657657657657657
230,200,saliency-U,0.7687687687687688
231,400,saliency-U,0.7702702702702703
232,600,saliency-U,0.7702702702702703
233,800,saliency-U,0.7687687687687688
234,1000,saliency-U,0.7672672672672672
235,1200,saliency-U,0.7717717717717718
236,1400,saliency-U,0.7702702702702703
237,1600,saliency-U,0.7717717717717718
238,1800,saliency-U,0.7717717717717718
239,2000,saliency-U,0.7717717717717718
240,200,random-R,0.7627627627627628
241,400,random-R,0.7537537537537538
242,600,random-R,0.7687687687687688
243,800,random-R,0.7747747747747747
244,1000,random-R,0.7642642642642643
245,1200,random-R,0.7642642642642643
246,1400,random-R,0.7492492492492493
247,1600,random-R,0.7537537537537538
248,1800,random-R,0.7492492492492493
249,2000,random-R,0.7522522522522522
250,200,random-U,0.7807807807807807
251,400,random-U,0.7807807807807807
252,600,random-U,0.7777777777777778
253,800,random-U,0.7762762762762763
254,1000,random-U,0.7747747747747747
255,1200,random-U,0.7732732732732732
256,1400,random-U,0.7687687687687688
257,1600,random-U,0.7642642642642643
258,1800,random-U,0.7612612612612613
259,2000,random-U,0.7582582582582582
260,200,max-degree-R,0.7687687687687688
261,400,max-degree-R,0.7732732732732732
262,600,max-degree-R,0.7762762762762763
263,800,max-degree-R,0.7822822822822822
264,1000,max-degree-R,0.7702702702702703
265,1200,max-degree-R,0.7822822822822822
266,1400,max-degree-R,0.7807807807807807
267,1600,max-degree-R,0.7777777777777778
268,1800,max-degree-R,0.7717717717717718
269,2000,max-degree-R,0.7687687687687688
270,200,max-degree-U,0.7792792792792793
271,400,max-degree-U,0.7822822822822822
272,600,max-degree-U,0.7822822822822822
273,800,max-degree-U,0.7792792792792793
274,1000,max-degree-U,0.7762762762762763
275,1200,max-degree-U,0.7747747747747747
276,1400,max-degree-U,0.7717717717717718
277,1600,max-degree-U,0.7702702702702703
278,1800,max-degree-U,0.7732732732732732
279,2000,max-degree-U,0.7762762762762763
280,200,min-degree-R,0.7792792792792793
281,400,min-degree-R,0.7627627627627628
282,600,min-degree-R,0.7612612612612613
283,800,min-degree-R,0.7582582582582582
284,1000,min-degree-R,0.7657657657657657
285,1200,min-degree-R,0.7672672672672672
286,1400,min-degree-R,0.7612612612612613
287,1600,min-degree-R,0.7642642642642643
288,1800,min-degree-R,0.7582582582582582
289,2000,min-degree-R,0.7537537537537538
290,200,min-degree-U,0.7822822822822822
291,400,min-degree-U,0.7822822822822822
292,600,min-degree-U,0.7747747747747747
293,800,min-degree-U,0.7762762762762763
294,1000,min-degree-U,0.7732732732732732
295,1200,min-degree-U,0.7747747747747747
296,1400,min-degree-U,0.7717717717717718
297,1600,min-degree-U,0.7657657657657657
298,1800,min-degree-U,0.7642642642642643
299,2000,min-degree-U,0.7612612612612613
300,200,saliency-R,0.7687687687687688
301,400,saliency-R,0.7657657657657657
302,600,saliency-R,0.7702702702702703
303,800,saliency-R,0.7597597597597597
304,1000,saliency-R,0.7672672672672672
305,1200,saliency-R,0.7687687687687688
306,1400,saliency-R,0.7777777777777778
307,1600,saliency-R,0.7597597597597597
308,1800,saliency-R,0.7717717717717718
309,2000,saliency-R,0.7687687687687688
310,200,saliency-U,0.7837837837837838
311,400,saliency-U,0.7792792792792793
312,600,saliency-U,0.7762762762762763
313,800,saliency-U,0.7747747747747747
314,1000,saliency-U,0.7747747747747747
315,1200,saliency-U,0.7747747747747747
316,1400,saliency-U,0.7762762762762763
317,1600,saliency-U,0.7792792792792793
318,1800,saliency-U,0.7807807807807807
319,2000,saliency-U,0.7807807807807807
320,200,random-R,0.7642642642642643
321,400,random-R,0.7582582582582582
322,600,random-R,0.7732732732732732
323,800,random-R,0.7627627627627628
324,1000,random-R,0.7702702702702703
325,1200,random-R,0.7597597597597597
326,1400,random-R,0.7642642642642643
327,1600,random-R,0.7597597597597597
328,1800,random-R,0.7567567567567568
329,2000,random-R,0.7582582582582582
330,200,random-U,0.7627627627627628
331,400,random-U,0.7642642642642643
332,600,random-U,0.7612612612612613
333,800,random-U,0.7612612612612613
334,1000,random-U,0.7582582582582582
335,1200,random-U,0.7507507507507507
336,1400,random-U,0.7492492492492493
337,1600,random-U,0.7507507507507507
338,1800,random-U,0.7552552552552553
339,2000,random-U,0.7552552552552553
340,200,max-degree-R,0.7687687687687688
341,400,max-degree-R,0.7732732732732732
342,600,max-degree-R,0.7717717717717718
343,800,max-degree-R,0.7687687687687688
344,1000,max-degree-R,0.7732732732732732
345,1200,max-degree-R,0.7687687687687688
346,1400,max-degree-R,0.7747747747747747
347,1600,max-degree-R,0.7732732732732732
348,1800,max-degree-R,0.7627627627627628
349,2000,max-degree-R,0.7777777777777778
350,200,max-degree-U,0.7672672672672672
351,400,max-degree-U,0.7657657657657657
352,600,max-degree-U,0.7657657657657657
353,800,max-degree-U,0.7657657657657657
354,1000,max-degree-U,0.7687687687687688
355,1200,max-degree-U,0.7717717717717718
356,1400,max-degree-U,0.7702702702702703
357,1600,max-degree-U,0.7687687687687688
358,1800,max-degree-U,0.7642642642642643
359,2000,max-degree-U,0.7627627627627628
360,200,min-degree-R,0.7777777777777778
361,400,min-degree-R,0.7627627627627628
362,600,min-degree-R,0.7657657657657657
363,800,min-degree-R,0.7552552552552553
364,1000,min-degree-R,0.7717717717717718
365,1200,min-degree-R,0.7702702702702703
366,1400,min-degree-R,0.7687687687687688
367,1600,min-degree-R,0.7582582582582582
368,1800,min-degree-R,0.7627627627627628
369,2000,min-degree-R,0.7447447447447447
370,200,min-degree-U,0.7657657657657657
371,400,min-degree-U,0.7657657657657657
372,600,min-degree-U,0.7582582582582582
373,800,min-degree-U,0.7627627627627628
374,1000,min-degree-U,0.7582582582582582
375,1200,min-degree-U,0.7537537537537538
376,1400,min-degree-U,0.7477477477477478
377,1600,min-degree-U,0.7432432432432432
378,1800,min-degree-U,0.7417417417417418
379,2000,min-degree-U,0.7312312312312312
380,200,saliency-R,0.7747747747747747
381,400,saliency-R,0.7687687687687688
382,600,saliency-R,0.7627627627627628
383,800,saliency-R,0.7612612612612613
384,1000,saliency-R,0.7627627627627628
385,1200,saliency-R,0.7702702702702703
386,1400,saliency-R,0.7672672672672672
387,1600,saliency-R,0.7537537537537538
388,1800,saliency-R,0.7582582582582582
389,2000,saliency-R,0.7642642642642643
390,200,saliency-U,0.7702702702702703
391,400,saliency-U,0.7702702702702703
392,600,saliency-U,0.7702702702702703
393,800,saliency-U,0.7702702702702703
394,1000,saliency-U,0.7702702702702703
395,1200,saliency-U,0.7672672672672672
396,1400,saliency-U,0.7657657657657657
397,1600,saliency-U,0.7672672672672672
398,1800,saliency-U,0.7672672672672672
399,2000,saliency-U,0.7672672672672672
400,200,random-R,0.7597597597597597
401,400,random-R,0.7627627627627628
402,600,random-R,0.7612612612612613
403,800,random-R,0.7627627627627628
404,1000,random-R,0.7552552552552553
405,1200,random-R,0.7642642642642643
406,1400,random-R,0.7567567567567568
407,1600,random-R,0.7522522522522522
408,1800,random-R,0.7567567567567568
409,2000,random-R,0.7387387387387387
410,200,random-U,0.7597597597597597
411,400,random-U,0.7612612612612613
412,600,random-U,0.7627627627627628
413,800,random-U,0.7507507507507507
414,1000,random-U,0.7537537537537538
415,1200,random-U,0.7492492492492493
416,1400,random-U,0.7477477477477478
417,1600,random-U,0.7492492492492493
418,1800,random-U,0.7387387387387387
419,2000,random-U,0.7342342342342343
420,200,max-degree-R,0.7762762762762763
421,400,max-degree-R,0.7642642642642643
422,600,max-degree-R,0.7747747747747747
423,800,max-degree-R,0.7627627627627628
424,1000,max-degree-R,0.7777777777777778
425,1200,max-degree-R,0.7822822822822822
426,1400,max-degree-R,0.7732732732732732
427,1600,max-degree-R,0.7837837837837838
428,1800,max-degree-R,0.7672672672672672
429,2000,max-degree-R,0.7822822822822822
430,200,max-degree-U,0.7672672672672672
431,400,max-degree-U,0.7687687687687688
432,600,max-degree-U,0.7687687687687688
433,800,max-degree-U,0.7687687687687688
434,1000,max-degree-U,0.7687687687687688
435,1200,max-degree-U,0.7702702702702703
436,1400,max-degree-U,0.7672672672672672
437,1600,max-degree-U,0.7642642642642643
438,1800,max-degree-U,0.7552552552552553
439,2000,max-degree-U,0.7552552552552553
440,200,min-degree-R,0.7777777777777778
441,400,min-degree-R,0.7672672672672672
442,600,min-degree-R,0.7627627627627628
443,800,min-degree-R,0.7627627627627628
444,1000,min-degree-R,0.7612612612612613
445,1200,min-degree-R,0.7672672672672672
446,1400,min-degree-R,0.7672672672672672
447,1600,min-degree-R,0.7552552552552553
448,1800,min-degree-R,0.7567567567567568
449,2000,min-degree-R,0.7537537537537538
450,200,min-degree-U,0.7657657657657657
451,400,min-degree-U,0.7702702702702703
452,600,min-degree-U,0.7537537537537538
453,800,min-degree-U,0.7537537537537538
454,1000,min-degree-U,0.7522522522522522
455,1200,min-degree-U,0.7522522522522522
456,1400,min-degree-U,0.7477477477477478
457,1600,min-degree-U,0.7417417417417418
458,1800,min-degree-U,0.7342342342342343
459,2000,min-degree-U,0.7327327327327328
460,200,saliency-R,0.7717717717717718
461,400,saliency-R,0.7687687687687688
462,600,saliency-R,0.7657657657657657
463,800,saliency-R,0.7672672672672672
464,1000,saliency-R,0.7642642642642643
465,1200,saliency-R,0.7702702702702703
466,1400,saliency-R,0.7717717717717718
467,1600,saliency-R,0.7642642642642643
468,1800,saliency-R,0.7687687687687688
469,2000,saliency-R,0.7642642642642643
470,200,saliency-U,0.7627627627627628
471,400,saliency-U,0.7642642642642643
472,600,saliency-U,0.7657657657657657
473,800,saliency-U,0.7657657657657657
474,1000,saliency-U,0.7657657657657657
475,1200,saliency-U,0.7657657657657657
476,1400,saliency-U,0.7672672672672672
477,1600,saliency-U,0.7702702702702703
478,1800,saliency-U,0.7702702702702703
479,2000,saliency-U,0.7702702702702703
480,200,random-R,0.7822822822822822
481,400,random-R,0.7747747747747747
482,600,random-R,0.7732732732732732
483,800,random-R,0.7762762762762763
484,1000,random-R,0.7732732732732732
485,1200,random-R,0.7732732732732732
486,1400,random-R,0.7717717717717718
487,1600,random-R,0.7642642642642643
488,1800,random-R,0.7657657657657657
489,2000,random-R,0.7702702702702703
490,200,random-U,0.7822822822822822
491,400,random-U,0.7837837837837838
492,600,random-U,0.7837837837837838
493,800,random-U,0.7822822822822822
494,1000,random-U,0.7777777777777778
495,1200,random-U,0.7762762762762763
496,1400,random-U,0.7732732732732732
497,1600,random-U,0.7762762762762763
498,1800,random-U,0.7717717717717718
499,2000,random-U,0.7672672672672672
500,200,max-degree-R,0.7732732732732732
501,400,max-degree-R,0.7717717717717718
502,600,max-degree-R,0.7687687687687688
503,800,max-degree-R,0.7717717717717718
504,1000,max-degree-R,0.7732732732732732
505,1200,max-degree-R,0.7807807807807807
506,1400,max-degree-R,0.7852852852852853
507,1600,max-degree-R,0.7627627627627628
508,1800,max-degree-R,0.7717717717717718
509,2000,max-degree-R,0.7852852852852853
510,200,max-degree-U,0.7792792792792793
511,400,max-degree-U,0.7807807807807807
512,600,max-degree-U,0.7792792792792793
513,800,max-degree-U,0.7792792792792793
514,1000,max-degree-U,0.7792792792792793
515,1200,max-degree-U,0.7777777777777778
516,1400,max-degree-U,0.7777777777777778
517,1600,max-degree-U,0.7747747747747747
518,1800,max-degree-U,0.7717717717717718
519,2000,max-degree-U,0.7822822822822822
520,200,min-degree-R,0.7732732732732732
521,400,min-degree-R,0.7642642642642643
522,600,min-degree-R,0.7582582582582582
523,800,min-degree-R,0.7582582582582582
524,1000,min-degree-R,0.7642642642642643
525,1200,min-degree-R,0.7612612612612613
526,1400,min-degree-R,0.7582582582582582
527,1600,min-degree-R,0.7672672672672672
528,1800,min-degree-R,0.7537537537537538
529,2000,min-degree-R,0.7462462462462462
530,200,min-degree-U,0.7867867867867868
531,400,min-degree-U,0.7867867867867868
532,600,min-degree-U,0.7822822822822822
533,800,min-degree-U,0.7777777777777778
534,1000,min-degree-U,0.7792792792792793
535,1200,min-degree-U,0.7732732732732732
536,1400,min-degree-U,0.7702702702702703
537,1600,min-degree-U,0.7642642642642643
538,1800,min-degree-U,0.7612612612612613
539,2000,min-degree-U,0.7582582582582582
540,200,saliency-R,0.7672672672672672
541,400,saliency-R,0.7702702702702703
542,600,saliency-R,0.7792792792792793
543,800,saliency-R,0.7642642642642643
544,1000,saliency-R,0.7657657657657657
545,1200,saliency-R,0.7612612612612613
546,1400,saliency-R,0.7717717717717718
547,1600,saliency-R,0.7582582582582582
548,1800,saliency-R,0.7597597597597597
549,2000,saliency-R,0.7657657657657657
550,200,saliency-U,0.7777777777777778
551,400,saliency-U,0.7807807807807807
552,600,saliency-U,0.7792792792792793
553,800,saliency-U,0.7807807807807807
554,1000,saliency-U,0.7807807807807807
555,1200,saliency-U,0.7807807807807807
556,1400,saliency-U,0.7807807807807807
557,1600,saliency-U,0.7837837837837838
558,1800,saliency-U,0.7852852852852853
559,2000,saliency-U,0.7852852852852853
560,200,random-R,0.7552552552552553
561,400,random-R,0.7552552552552553
562,600,random-R,0.7522522522522522
563,800,random-R,0.7537537537537538
564,1000,random-R,0.7582582582582582
565,1200,random-R,0.7507507507507507
566,1400,random-R,0.7597597597597597
567,1600,random-R,0.7627627627627628
568,1800,random-R,0.7687687687687688
569,2000,random-R,0.7612612612612613
570,200,random-U,0.7582582582582582
571,400,random-U,0.7612612612612613
572,600,random-U,0.7612612612612613
573,800,random-U,0.7552552552552553
574,1000,random-U,0.7522522522522522
575,1200,random-U,0.7522522522522522
576,1400,random-U,0.7537537537537538
577,1600,random-U,0.7507507507507507
578,1800,random-U,0.7552552552552553
579,2000,random-U,0.7462462462462462
580,200,max-degree-R,0.7687687687687688
581,400,max-degree-R,0.7567567567567568
582,600,max-degree-R,0.7597597597597597
583,800,max-degree-R,0.7762762762762763
584,1000,max-degree-R,0.7762762762762763
585,1200,max-degree-R,0.7762762762762763
586,1400,max-degree-R,0.7807807807807807
587,1600,max-degree-R,0.7732732732732732
588,1800,max-degree-R,0.7702702702702703
589,2000,max-degree-R,0.7657657657657657
590,200,max-degree-U,0.7612612612612613
591,400,max-degree-U,0.7597597597597597
592,600,max-degree-U,0.7582582582582582
593,800,max-degree-U,0.7597597597597597
594,1000,max-degree-U,0.7567567567567568
595,1200,max-degree-U,0.7537537537537538
596,1400,max-degree-U,0.7582582582582582
597,1600,max-degree-U,0.7552552552552553
598,1800,max-degree-U,0.7522522522522522
599,2000,max-degree-U,0.7462462462462462
600,200,min-degree-R,0.7747747747747747
601,400,min-degree-R,0.7597597597597597
602,600,min-degree-R,0.7522522522522522
603,800,min-degree-R,0.7597597597597597
604,1000,min-degree-R,0.7672672672672672
605,1200,min-degree-R,0.7687687687687688
606,1400,min-degree-R,0.7642642642642643
607,1600,min-degree-R,0.7642642642642643
608,1800,min-degree-R,0.7522522522522522
609,2000,min-degree-R,0.7552552552552553
610,200,min-degree-U,0.7597597597597597
611,400,min-degree-U,0.7582582582582582
612,600,min-degree-U,0.7552552552552553
613,800,min-degree-U,0.7537537537537538
614,1000,min-degree-U,0.7447447447447447
615,1200,min-degree-U,0.7447447447447447
616,1400,min-degree-U,0.7432432432432432
617,1600,min-degree-U,0.7372372372372372
618,1800,min-degree-U,0.7327327327327328
619,2000,min-degree-U,0.7237237237237237
620,200,saliency-R,0.7777777777777778
621,400,saliency-R,0.7762762762762763
622,600,saliency-R,0.7687687687687688
623,800,saliency-R,0.7732732732732732
624,1000,saliency-R,0.7612612612612613
625,1200,saliency-R,0.7657657657657657
626,1400,saliency-R,0.7672672672672672
627,1600,saliency-R,0.7672672672672672
628,1800,saliency-R,0.7672672672672672
629,2000,saliency-R,0.7642642642642643
630,200,saliency-U,0.7612612612612613
631,400,saliency-U,0.7597597597597597
632,600,saliency-U,0.7597597597597597
633,800,saliency-U,0.7597597597597597
634,1000,saliency-U,0.7597597597597597
635,1200,saliency-U,0.7612612612612613
636,1400,saliency-U,0.7657657657657657
637,1600,saliency-U,0.7672672672672672
638,1800,saliency-U,0.7717717717717718
639,2000,saliency-U,0.7717717717717718
640,200,random-R,0.7702702702702703
641,400,random-R,0.7627627627627628
642,600,random-R,0.7582582582582582
643,800,random-R,0.7612612612612613
644,1000,random-R,0.7702702702702703
645,1200,random-R,0.7597597597597597
646,1400,random-R,0.7672672672672672
647,1600,random-R,0.7567567567567568
648,1800,random-R,0.7417417417417418
649,2000,random-R,0.7492492492492493
650,200,random-U,0.7657657657657657
651,400,random-U,0.7687687687687688
652,600,random-U,0.7702702702702703
653,800,random-U,0.7672672672672672
654,1000,random-U,0.7687687687687688
655,1200,random-U,0.7702702702702703
656,1400,random-U,0.7702702702702703
657,1600,random-U,0.7687687687687688
658,1800,random-U,0.7672672672672672
659,2000,random-U,0.7612612612612613
660,200,max-degree-R,0.7642642642642643
661,400,max-degree-R,0.7762762762762763
662,600,max-degree-R,0.7627627627627628
663,800,max-degree-R,0.7732732732732732
664,1000,max-degree-R,0.7732732732732732
665,1200,max-degree-R,0.7762762762762763
666,1400,max-degree-R,0.7807807807807807
667,1600,max-degree-R,0.7762762762762763
668,1800,max-degree-R,0.7807807807807807
669,2000,max-degree-R,0.7687687687687688
670,200,max-degree-U,0.7687687687687688
671,400,max-degree-U,0.7717717717717718
672,600,max-degree-U,0.7717717717717718
673,800,max-degree-U,0.7702702702702703
674,1000,max-degree-U,0.7672672672672672
675,1200,max-degree-U,0.7672672672672672
676,1400,max-degree-U,0.7687687687687688
677,1600,max-degree-U,0.7642642642642643
678,1800,max-degree-U,0.7642642642642643
679,2000,max-degree-U,0.7657657657657657
680,200,min-degree-R,0.7777777777777778
681,400,min-degree-R,0.7717717717717718
682,600,min-degree-R,0.7702702702702703
683,800,min-degree-R,0.7627627627627628
684,1000,min-degree-R,0.7597597597597597
685,1200,min-degree-R,0.7582582582582582
686,1400,min-degree-R,0.7567567567567568
687,1600,min-degree-R,0.7597597597597597
688,1800,min-degree-R,0.7597597597597597
689,2000,min-degree-R,0.7522522522522522
690,200,min-degree-U,0.7657657657657657
691,400,min-degree-U,0.7657657657657657
692,600,min-degree-U,0.7597597597597597
693,800,min-degree-U,0.7627627627627628
694,1000,min-degree-U,0.7597597597597597
695,1200,min-degree-U,0.7582582582582582
696,1400,min-degree-U,0.7597597597597597
697,1600,min-degree-U,0.7507507507507507
698,1800,min-degree-U,0.7492492492492493
699,2000,min-degree-U,0.7447447447447447
700,200,saliency-R,0.7657657657657657
701,400,saliency-R,0.7627627627627628
702,600,saliency-R,0.7762762762762763
703,800,saliency-R,0.7702702702702703
704,1000,saliency-R,0.7627627627627628
705,1200,saliency-R,0.7687687687687688
706,1400,saliency-R,0.7672672672672672
707,1600,saliency-R,0.7597597597597597
708,1800,saliency-R,0.7627627627627628
709,2000,saliency-R,0.7657657657657657
710,200,saliency-U,0.7687687687687688
711,400,saliency-U,0.7687687687687688
