,# edges,setting,Accuracy
208,1800,min-degree-R,0.7822878228782287
209,2000,min-degree-R,0.6992619926199262
210,200,min-degree-U,0.8431734317343174
211,400,min-degree-U,0.8431734317343174
212,600,min-degree-U,0.8339483394833949
213,800,min-degree-U,0.8394833948339483
214,1000,min-degree-U,0.8357933579335793
215,1200,min-degree-U,0.8339483394833949
216,1400,min-degree-U,0.8302583025830258
217,1600,min-degree-U,0.8302583025830258
218,1800,min-degree-U,0.8284132841328413
219,2000,min-degree-U,0.8265682656826568
220,200,saliency-R,0.8265682656826568
221,400,saliency-R,0.8247232472324724
222,600,saliency-R,0.8394833948339483
223,800,saliency-R,0.8413284132841329
224,1000,saliency-R,0.8339483394833949
225,1200,saliency-R,0.8394833948339483
226,1400,saliency-R,0.8413284132841329
227,1600,saliency-R,0.8487084870848709
228,1800,saliency-R,0.8357933579335793
229,2000,saliency-R,0.8394833948339483
230,200,saliency-U,0.8487084870848709
231,400,saliency-U,0.8487084870848709
232,600,saliency-U,0.8487084870848709
233,800,saliency-U,0.8487084870848709
234,1000,saliency-U,0.8487084870848709
235,1200,saliency-U,0.8487084870848709
236,1400,saliency-U,0.8487084870848709
237,1600,saliency-U,0.8487084870848709
238,1800,saliency-U,0.8487084870848709
239,2000,saliency-U,0.8487084870848709
240,200,random-R,0.8210332103321033
241,400,random-R,0.8173431734317343
242,600,random-R,0.8247232472324724
243,800,random-R,0.8118081180811808
244,1000,random-R,0.8025830258302583
245,1200,random-R,0.8118081180811808
246,1400,random-R,0.8118081180811808
247,1600,random-R,0.7970479704797048
248,1800,random-R,0.7896678966789668
249,2000,random-R,0.7859778597785978
250,200,random-U,0.8247232472324724
251,400,random-U,0.8228782287822878
252,600,random-U,0.8191881918819188
253,800,random-U,0.8191881918819188
254,1000,random-U,0.8191881918819188
255,1200,random-U,0.8173431734317343
256,1400,random-U,0.8118081180811808
257,1600,random-U,0.8118081180811808
258,1800,random-U,0.8062730627306273
259,2000,random-U,0.8025830258302583
260,200,max-degree-R,0.8247232472324724
261,400,max-degree-R,0.8357933579335793
262,600,max-degree-R,0.8376383763837638
263,800,max-degree-R,0.8191881918819188
264,1000,max-degree-R,0.8210332103321033
265,1200,max-degree-R,0.8265682656826568
266,1400,max-degree-R,0.8154981549815498
267,1600,max-degree-R,0.8136531365313653
268,1800,max-degree-R,0.8136531365313653
269,2000,max-degree-R,0.7988929889298892
270,200,max-degree-U,0.8247232472324724
271,400,max-degree-U,0.8173431734317343
272,600,max-degree-U,0.8099630996309963
273,800,max-degree-U,0.8099630996309963
274,1000,max-degree-U,0.8099630996309963
275,1200,max-degree-U,0.8099630996309963
276,1400,max-degree-U,0.8044280442804428
277,1600,max-degree-U,0.8025830258302583
278,1800,max-degree-U,0.8025830258302583
279,2000,max-degree-U,0.7915129151291513
280,200,min-degree-R,0.8284132841328413
281,400,min-degree-R,0.7933579335793358
282,600,min-degree-R,0.8025830258302583
283,800,min-degree-R,0.7915129151291513
284,1000,min-degree-R,0.7988929889298892
285,1200,min-degree-R,0.7859778597785978
286,1400,min-degree-R,0.7896678966789668
287,1600,min-degree-R,0.7859778597785978
288,1800,min-degree-R,0.7804428044280443
289,2000,min-degree-R,0.7232472324723247
290,200,min-degree-U,0.8191881918819188
291,400,min-degree-U,0.8136531365313653
292,600,min-degree-U,0.8081180811808119
293,800,min-degree-U,0.8099630996309963
294,1000,min-degree-U,0.8062730627306273
295,1200,min-degree-U,0.8007380073800738
296,1400,min-degree-U,0.7970479704797048
297,1600,min-degree-U,0.7915129151291513
298,1800,min-degree-U,0.7896678966789668
299,2000,min-degree-U,0.7878228782287823
300,200,saliency-R,0.8357933579335793
301,400,saliency-R,0.8413284132841329
302,600,saliency-R,0.8431734317343174
303,800,saliency-R,0.8321033210332104
304,1000,saliency-R,0.8450184501845018
305,1200,saliency-R,0.8357933579335793
306,1400,saliency-R,0.8413284132841329
307,1600,saliency-R,0.8431734317343174
308,1800,saliency-R,0.8339483394833949
309,2000,saliency-R,0.8505535055350554
310,200,saliency-U,0.8247232472324724
311,400,saliency-U,0.8228782287822878
312,600,saliency-U,0.8247232472324724
313,800,saliency-U,0.8247232472324724
314,1000,saliency-U,0.8228782287822878
315,1200,saliency-U,0.8247232472324724
316,1400,saliency-U,0.8247232472324724
317,1600,saliency-U,0.8247232472324724
318,1800,saliency-U,0.8247232472324724
319,2000,saliency-U,0.8247232472324724
320,200,random-R,0.8284132841328413
321,400,random-R,0.8265682656826568
322,600,random-R,0.8136531365313653
323,800,random-R,0.8025830258302583
324,1000,random-R,0.8154981549815498
325,1200,random-R,0.8247232472324724
