,# Layer,Setting,Accuracy
64,1,NF-retrain,0.8228782287822878
65,1,NF-ours,0.7841328413284133
66,2,RI-original,0.7546125461254612
67,2,RI-retrain,0.7822878228782287
68,2,RI-ours,0.7398523985239852
69,2,NF-original,0.8284132841328413
70,2,NF-retrain,0.7896678966789668
71,2,NF-ours,0.8118081180811808
72,3,RI-original,0.6771217712177122
73,3,RI-retrain,0.5811808118081181
74,3,RI-ours,0.5885608856088561
75,3,NF-original,0.6328413284132841
76,3,NF-retrain,0.7140221402214022
77,3,NF-ours,0.5424354243542435
78,4,RI-original,0.7822878228782287
79,4,RI-retrain,0.6383763837638377
80,4,RI-ours,0.7878228782287823
81,4,NF-original,0.7749077490774908
82,4,NF-retrain,0.6180811808118081
83,4,NF-ours,0.7361623616236163
84,5,RI-original,0.6568265682656826
85,5,RI-retrain,0.7250922509225092
86,5,RI-ours,0.5719557195571956
87,5,NF-original,0.6771217712177122
88,5,NF-retrain,0.6808118081180812
89,5,NF-ours,0.6549815498154982
90,1,RI-original,0.8302583025830258
91,1,RI-retrain,0.8357933579335793
92,1,RI-ours,0.8247232472324724
93,1,NF-original,0.8468634686346863
94,1,NF-retrain,0.8302583025830258
95,1,NF-ours,0.8302583025830258
96,2,RI-original,0.8265682656826568
97,2,RI-retrain,0.8118081180811808
98,2,RI-ours,0.8321033210332104
99,2,NF-original,0.7749077490774908
100,2,NF-retrain,0.7011070110701108
101,2,NF-ours,0.7029520295202952
102,3,RI-original,0.7583025830258303
103,3,RI-retrain,0.7158671586715867
104,3,RI-ours,0.7269372693726938
105,3,NF-original,0.7269372693726938
106,3,NF-retrain,0.6254612546125461
107,3,NF-ours,0.6992619926199262
108,4,RI-original,0.7638376383763837
109,4,RI-retrain,0.6236162361623616
110,4,RI-ours,0.7675276752767528
111,4,NF-original,0.7509225092250923
112,4,NF-retrain,0.4612546125461255
113,4,NF-ours,0.6992619926199262
114,5,RI-original,0.7804428044280443
115,5,RI-retrain,0.6346863468634686
116,5,RI-ours,0.6789667896678967
117,5,NF-original,0.7490774907749077
118,5,NF-retrain,0.7527675276752768
119,5,NF-ours,0.6734317343173432
120,1,RI-original,0.8431734317343174
121,1,RI-retrain,0.8302583025830258
122,1,RI-ours,0.8339483394833949
123,1,NF-original,0.8431734317343174
124,1,NF-retrain,0.7675276752767528
125,1,NF-ours,0.8321033210332104
126,2,RI-original,0.7749077490774908
127,2,RI-retrain,0.8210332103321033
128,2,RI-ours,0.7435424354243543
129,2,NF-original,0.8247232472324724
130,2,NF-retrain,0.7970479704797048
131,2,NF-ours,0.8099630996309963
132,3,RI-original,0.6125461254612546
133,3,RI-retrain,0.7546125461254612
134,3,RI-ours,0.5996309963099631
135,3,NF-original,0.7214022140221402
136,3,NF-retrain,0.7343173431734318
137,3,NF-ours,0.7047970479704797
138,4,RI-original,0.7952029520295203
139,4,RI-retrain,0.4354243542435424
140,4,RI-ours,0.7195571955719557
141,4,NF-original,0.6512915129151291
142,4,NF-retrain,0.5461254612546126
143,4,NF-ours,0.5830258302583026
144,5,RI-original,0.1863468634686347
145,5,RI-retrain,0.522140221402214
146,5,RI-ours,0.1863468634686347
147,5,NF-original,0.5166051660516605
148,5,NF-retrain,0.3966789667896679
149,5,NF-ours,0.4354243542435424
150,1,RI-original,0.8339483394833949
